# BINNING-AGE: MIN=-0.01 BINWIDTH=0.02
# GP-LABEL-AGE: Age / Myr
# 1: AGE / Myr	2: probability
69.52	5.85712e-05
69.54	5.85919e-05
69.56	5.86120e-05
69.58	5.86339e-05
69.6	5.86522e-05
69.62	5.86721e-05
69.64	5.86944e-05
69.66	5.87129e-05
69.68	5.87349e-05
69.7	5.87569e-05
69.72	5.87782e-05
69.74	5.88002e-05
69.76	5.88237e-05
69.78	5.88476e-05
69.8	5.88723e-05
69.82	5.88975e-05
69.84	5.89244e-05
69.86	5.89604e-05
69.88	5.86100e-05
69.9	5.82424e-05
69.92	5.82636e-05
69.94	5.82842e-05
69.96	5.83033e-05
69.98	5.83239e-05
70	5.83447e-05
70.02	5.83660e-05
70.04	5.83871e-05
70.06	5.84072e-05
70.08	5.84279e-05
70.1	5.84474e-05
70.12	5.84700e-05
70.14	5.84927e-05
70.16	5.85127e-05
70.18	5.85350e-05
70.2	5.85569e-05
70.22	5.85781e-05
70.24	5.62348e-05
70.26	5.51913e-05
70.28	5.48586e-05
70.3	5.41720e-05
70.32	5.38380e-05
70.34	5.38614e-05
70.36	5.35345e-05
70.38	5.32214e-05
70.4	5.28503e-05
70.42	5.25238e-05
70.44	5.21459e-05
70.46	5.18099e-05
70.48	5.18282e-05
70.5	5.14899e-05
70.52	5.15088e-05
70.54	5.15279e-05
70.56	5.11923e-05
70.58	5.12117e-05
70.6	5.12315e-05
70.62	5.08963e-05
70.64	5.09176e-05
70.66	5.09481e-05
70.68	5.05693e-05
70.7	5.02328e-05
70.72	5.02501e-05
70.74	5.02677e-05
70.76	5.02839e-05
70.78	4.99476e-05
70.8	4.99670e-05
70.82	4.99842e-05
70.84	5.00030e-05
70.86	4.96672e-05
70.88	4.96889e-05
70.9	4.97122e-05
70.92	4.93527e-05
70.94	4.93712e-05
70.96	4.93878e-05
70.98	4.90490e-05
71	4.90660e-05
71.02	4.90813e-05
71.04	4.90992e-05
71.06	4.91154e-05
71.08	4.91319e-05
71.1	4.87953e-05
71.12	4.88105e-05
71.14	4.88285e-05
71.16	4.88447e-05
71.18	4.88618e-05
71.2	4.88797e-05
71.22	4.85412e-05
71.24	4.85581e-05
71.26	4.85766e-05
71.28	4.85929e-05
71.3	4.86118e-05
71.32	4.86300e-05
71.34	4.86499e-05
71.36	4.86696e-05
71.38	4.83353e-05
71.4	4.83583e-05
71.42	4.83801e-05
71.44	4.84092e-05
71.46	4.80392e-05
71.48	4.80693e-05
71.5	4.77189e-05
71.52	4.73381e-05
71.54	4.70002e-05
71.56	4.70156e-05
71.58	4.70319e-05
71.6	4.70477e-05
71.62	4.70632e-05
71.64	4.70777e-05
71.66	4.70941e-05
71.68	4.71095e-05
71.7	4.71258e-05
71.72	4.67866e-05
71.74	4.68029e-05
71.76	4.68173e-05
71.78	4.68343e-05
71.8	4.68499e-05
71.82	4.68638e-05
71.84	4.68812e-05
71.86	4.68964e-05
71.88	4.69113e-05
71.9	4.69271e-05
71.92	4.69436e-05
71.94	4.66071e-05
71.96	4.66244e-05
71.98	4.66410e-05
72	4.66568e-05
72.02	4.66750e-05
72.04	4.66929e-05
72.06	4.67116e-05
72.08	4.67357e-05
72.1	4.67628e-05
72.12	4.63935e-05
72.14	4.64087e-05
72.16	4.60712e-05
72.18	4.60875e-05
72.2	4.61031e-05
72.22	4.61218e-05
72.24	4.61363e-05
72.26	4.61527e-05
72.28	4.61694e-05
72.3	4.61881e-05
72.32	4.62060e-05
72.34	4.62241e-05
72.36	4.62449e-05
72.38	4.62677e-05
72.4	4.55436e-05
72.42	4.55600e-05
72.44	4.55777e-05
72.46	4.55936e-05
72.48	4.56099e-05
72.5	4.56305e-05
72.52	4.56567e-05
72.54	4.52701e-05
72.56	4.52859e-05
72.58	4.53018e-05
72.6	4.53168e-05
72.62	4.53323e-05
72.64	4.53491e-05
72.66	4.53655e-05
72.68	4.50290e-05
72.7	4.50466e-05
72.72	4.50651e-05
72.74	4.50865e-05
72.76	4.51210e-05
72.78	4.47406e-05
72.8	4.47566e-05
72.82	4.47689e-05
72.84	4.47855e-05
72.86	4.48009e-05
72.88	4.48158e-05
72.9	4.48299e-05
72.92	4.48452e-05
72.94	4.48602e-05
72.96	4.48749e-05
72.98	4.45393e-05
73	4.45532e-05
73.02	4.45695e-05
73.04	4.45835e-05
73.06	4.45992e-05
73.08	4.46131e-05
73.1	4.46298e-05
73.12	4.46445e-05
73.14	4.46596e-05
73.16	4.46754e-05
73.18	4.46905e-05
73.2	4.47062e-05
73.22	4.47215e-05
73.24	4.47412e-05
73.26	4.47580e-05
73.28	4.47764e-05
73.3	4.47955e-05
73.32	4.44681e-05
73.34	4.40935e-05
73.36	4.41094e-05
73.38	4.41257e-05
73.4	4.41423e-05
73.42	4.41607e-05
73.44	4.41819e-05
73.46	4.42114e-05
73.48	4.38365e-05
73.5	4.38521e-05
73.52	4.38681e-05
73.54	4.38822e-05
73.56	4.38974e-05
73.58	4.39125e-05
73.6	4.39292e-05
73.62	4.39442e-05
73.64	4.35977e-05
73.66	4.32603e-05
73.68	4.32768e-05
73.7	4.32895e-05
73.72	4.33025e-05
73.74	4.33175e-05
73.76	4.33325e-05
73.78	4.33466e-05
73.8	4.33604e-05
73.82	4.33755e-05
73.84	4.33904e-05
73.86	4.34044e-05
73.88	4.34189e-05
73.9	4.34338e-05
73.92	4.34475e-05
73.94	4.34630e-05
73.96	4.34779e-05
73.98	4.34916e-05
74	4.35066e-05
74.02	4.35211e-05
74.04	4.35374e-05
74.06	4.32024e-05
74.08	4.32179e-05
74.1	4.32335e-05
74.12	4.32497e-05
74.14	4.32666e-05
74.16	4.32838e-05
74.18	4.33056e-05
74.2	4.33295e-05
74.22	4.29650e-05
74.24	4.29814e-05
74.26	4.29980e-05
74.28	4.30150e-05
74.3	4.30373e-05
74.32	4.26620e-05
74.34	4.26758e-05
74.36	4.26903e-05
74.38	4.27040e-05
74.4	4.27192e-05
74.42	4.27315e-05
74.44	4.27471e-05
74.46	4.27597e-05
74.48	4.24241e-05
74.5	4.24383e-05
74.52	4.24530e-05
74.54	4.24656e-05
74.56	4.24808e-05
74.58	4.24942e-05
74.6	4.25086e-05
74.62	4.25231e-05
74.64	4.25370e-05
74.66	4.25513e-05
74.68	4.25657e-05
74.7	4.25804e-05
74.72	4.25938e-05
74.74	4.26083e-05
74.76	4.26220e-05
74.78	4.26360e-05
74.8	4.26505e-05
74.82	4.26662e-05
74.84	4.26809e-05
74.86	4.26971e-05
74.88	4.27135e-05
74.9	4.27275e-05
74.92	4.27448e-05
74.94	4.24106e-05
74.96	4.24282e-05
74.98	4.24496e-05
75	4.24750e-05
75.02	4.21023e-05
75.04	4.21172e-05
75.06	4.21319e-05
75.08	4.21463e-05
75.1	4.21614e-05
75.12	4.21751e-05
75.14	4.21890e-05
75.16	4.22055e-05
75.18	4.22202e-05
75.2	4.22345e-05
75.22	4.22498e-05
75.24	4.22672e-05
75.26	4.22835e-05
75.28	4.22994e-05
75.3	4.23157e-05
75.32	4.23368e-05
75.34	4.23619e-05
75.36	4.19788e-05
75.38	4.19928e-05
75.4	4.20078e-05
75.42	4.16722e-05
75.44	4.16854e-05
75.46	4.16994e-05
75.48	4.17141e-05
75.5	4.17287e-05
75.52	4.17427e-05
75.54	4.17565e-05
75.56	4.17720e-05
75.58	4.17854e-05
75.6	4.18000e-05
75.62	4.18138e-05
75.64	4.18284e-05
75.66	4.18442e-05
75.68	4.18599e-05
75.7	4.18753e-05
75.72	4.18901e-05
75.74	4.19065e-05
75.76	4.19230e-05
75.78	4.19392e-05
75.8	4.19571e-05
75.82	4.19779e-05
75.84	4.20023e-05
75.86	4.16323e-05
75.88	4.16462e-05
75.9	4.16614e-05
75.92	4.16761e-05
75.94	4.16912e-05
75.96	4.13556e-05
75.98	4.13703e-05
76	4.13849e-05
76.02	4.13994e-05
76.04	4.14151e-05
76.06	4.14291e-05
76.08	4.14456e-05
76.1	4.14593e-05
76.12	4.14752e-05
76.14	4.14913e-05
76.16	4.15054e-05
76.18	4.15214e-05
76.2	4.15369e-05
76.22	4.15524e-05
76.24	4.15681e-05
76.26	4.15848e-05
76.28	4.16000e-05
76.3	4.16159e-05
76.32	4.16341e-05
76.34	3.92927e-05
76.36	3.82489e-05
76.38	3.75578e-05
76.4	3.72211e-05
76.42	3.68938e-05
76.44	3.63521e-05
76.46	3.60109e-05
76.48	3.56705e-05
76.5	3.56819e-05
76.52	3.53418e-05
76.54	3.50028e-05
76.56	3.46623e-05
76.58	3.46750e-05
76.6	3.43341e-05
76.62	3.43476e-05
76.64	3.43598e-05
76.66	3.40213e-05
76.68	3.40347e-05
76.7	3.40510e-05
76.72	3.37150e-05
76.74	3.33487e-05
76.76	3.33602e-05
76.78	3.33717e-05
76.8	3.30293e-05
76.82	3.30402e-05
76.84	3.30517e-05
76.86	3.30629e-05
76.88	3.30742e-05
76.9	3.27315e-05
76.92	3.27430e-05
76.94	3.27535e-05
76.96	3.27646e-05
76.98	3.24233e-05
77	3.24338e-05
77.02	3.24447e-05
77.04	3.24561e-05
77.06	3.24661e-05
77.08	3.24773e-05
77.1	3.21361e-05
77.12	3.21471e-05
77.14	3.18052e-05
77.16	3.18163e-05
77.18	3.18269e-05
77.2	3.18370e-05
77.22	3.14955e-05
77.24	3.15059e-05
77.26	3.15165e-05
77.28	3.15265e-05
77.3	3.15370e-05
77.32	3.15491e-05
77.34	3.15587e-05
77.36	3.12170e-05
77.38	3.12266e-05
77.4	3.12375e-05
77.42	3.12484e-05
77.44	3.12584e-05
77.46	3.12682e-05
77.48	3.12787e-05
77.5	3.12905e-05
77.52	3.09507e-05
77.54	3.09618e-05
77.56	3.09729e-05
77.58	3.09841e-05
77.6	3.09964e-05
77.62	3.10097e-05
77.64	3.10240e-05
77.66	3.10414e-05
77.68	3.06729e-05
77.7	3.03311e-05
77.72	3.03407e-05
77.74	3.03516e-05
77.76	3.03622e-05
77.78	3.03723e-05
77.8	3.00296e-05
77.82	3.00385e-05
77.84	3.00480e-05
77.86	3.00597e-05
77.88	3.00703e-05
77.9	2.97277e-05
77.92	2.97368e-05
77.94	2.97467e-05
77.96	2.97572e-05
77.98	2.97666e-05
78	2.97770e-05
78.02	2.97858e-05
78.04	2.97965e-05
78.06	2.98055e-05
78.08	2.98164e-05
78.1	2.98261e-05
78.12	2.94853e-05
78.14	2.94948e-05
78.16	2.95048e-05
78.18	2.95140e-05
78.2	2.95237e-05
78.22	2.95332e-05
78.24	2.95438e-05
78.26	2.95537e-05
78.28	2.95624e-05
78.3	2.95735e-05
78.32	2.95827e-05
78.34	2.95926e-05
78.36	2.92523e-05
78.38	2.92620e-05
78.4	2.92713e-05
78.42	2.92811e-05
78.44	2.92915e-05
78.46	2.93013e-05
78.48	2.93112e-05
78.5	2.89681e-05
78.52	2.89786e-05
78.54	2.89900e-05
78.56	2.90005e-05
78.58	2.90118e-05
78.6	2.90230e-05
78.62	2.86855e-05
78.64	2.87014e-05
78.66	2.87201e-05
78.68	2.83442e-05
78.7	2.83532e-05
78.72	2.83638e-05
78.74	2.83716e-05
78.76	2.83811e-05
78.78	2.83913e-05
78.8	2.83997e-05
78.82	2.84092e-05
78.84	2.84191e-05
78.86	2.84283e-05
78.88	2.84377e-05
78.9	2.84468e-05
78.92	2.81071e-05
78.94	2.81163e-05
78.96	2.81252e-05
78.98	2.81343e-05
79	2.81439e-05
79.02	2.81538e-05
79.04	2.81628e-05
79.06	2.81714e-05
79.08	2.81809e-05
79.1	2.81911e-05
79.12	2.82001e-05
79.14	2.82102e-05
79.16	2.82189e-05
79.18	2.82282e-05
79.2	2.82372e-05
79.22	2.82478e-05
79.24	2.79068e-05
79.26	2.75629e-05
79.28	2.75713e-05
79.3	2.75808e-05
79.32	2.75898e-05
79.34	2.75992e-05
79.36	2.76082e-05
79.38	2.76172e-05
79.4	2.76259e-05
79.42	2.76355e-05
79.44	2.76454e-05
79.46	2.76542e-05
79.48	2.76629e-05
79.5	2.76721e-05
79.52	2.76825e-05
79.54	2.76921e-05
79.56	2.77024e-05
79.58	2.77134e-05
79.6	2.73737e-05
79.62	2.73846e-05
79.64	2.73959e-05
79.66	2.74078e-05
79.68	2.74232e-05
79.7	2.74418e-05
79.72	2.70643e-05
79.74	2.70733e-05
79.76	2.70829e-05
79.78	2.70914e-05
79.8	2.71010e-05
79.82	2.71095e-05
79.84	2.71182e-05
79.86	2.71274e-05
79.88	2.71367e-05
79.9	2.71462e-05
79.92	2.71545e-05
79.94	2.71638e-05
79.96	2.71727e-05
79.98	2.68331e-05
80	2.68416e-05
80.02	2.68504e-05
80.04	2.65055e-05
80.06	2.65146e-05
80.08	2.65229e-05
80.1	2.65318e-05
80.12	2.65407e-05
80.14	2.65494e-05
80.16	2.65584e-05
80.18	2.65676e-05
80.2	2.65756e-05
80.22	2.65835e-05
80.24	2.65942e-05
80.26	2.66027e-05
80.28	2.66114e-05
80.3	2.66203e-05
80.32	2.66290e-05
80.34	2.66384e-05
80.36	2.66472e-05
80.38	2.66560e-05
80.4	2.63154e-05
80.42	2.63247e-05
80.44	2.63339e-05
80.46	2.63421e-05
80.48	2.63511e-05
80.5	2.63601e-05
80.52	2.63685e-05
80.54	2.63779e-05
80.56	2.63866e-05
80.58	2.63958e-05
80.6	2.64049e-05
80.62	2.64144e-05
80.64	2.64248e-05
80.66	2.64339e-05
80.68	2.64442e-05
80.7	2.64546e-05
80.72	2.64654e-05
80.74	2.64768e-05
80.76	2.64905e-05
80.78	2.65062e-05
80.8	2.61344e-05
80.82	2.61436e-05
80.84	2.58028e-05
80.86	2.58113e-05
80.88	2.58203e-05
80.9	2.54745e-05
80.92	2.54830e-05
80.94	2.54916e-05
80.96	2.54999e-05
80.98	2.55080e-05
81	2.55172e-05
81.02	2.55251e-05
81.04	2.55338e-05
81.06	2.55430e-05
81.08	2.55516e-05
81.1	2.55596e-05
81.12	2.55685e-05
81.14	2.55773e-05
81.16	2.55851e-05
81.18	2.55942e-05
81.2	2.56031e-05
81.22	2.56113e-05
81.24	2.56203e-05
81.26	2.56294e-05
81.28	2.56377e-05
81.3	2.56469e-05
81.32	2.56550e-05
81.34	2.53151e-05
81.36	2.53244e-05
81.38	2.53324e-05
81.4	2.53413e-05
81.42	2.53500e-05
81.44	2.53584e-05
81.46	2.53665e-05
81.48	2.53759e-05
81.5	2.53845e-05
81.52	2.53927e-05
81.54	2.54018e-05
81.56	2.54109e-05
81.58	2.54190e-05
81.6	2.54282e-05
81.62	2.54368e-05
81.64	2.54455e-05
81.66	2.54543e-05
81.68	2.54631e-05
81.7	2.54722e-05
81.72	2.54811e-05
81.74	2.54904e-05
81.76	2.55000e-05
81.78	2.51550e-05
81.8	2.51649e-05
81.82	2.51747e-05
81.84	2.51849e-05
81.86	2.48470e-05
81.88	2.48573e-05
81.9	2.48709e-05
81.92	2.48869e-05
81.94	2.43603e-05
81.96	2.43683e-05
81.98	2.43767e-05
82	2.43853e-05
82.02	2.43938e-05
82.04	2.44020e-05
82.06	2.44101e-05
82.08	2.44193e-05
82.1	2.44269e-05
82.12	2.44362e-05
82.14	2.44446e-05
82.16	2.44529e-05
82.18	2.44618e-05
82.2	2.44699e-05
82.22	2.44784e-05
82.24	2.44877e-05
82.26	2.44959e-05
82.28	2.45048e-05
82.3	2.45135e-05
82.32	2.45224e-05
82.34	2.45308e-05
82.36	2.45402e-05
82.38	2.45479e-05
82.4	2.45572e-05
82.42	2.45660e-05
82.44	2.42263e-05
82.46	2.42348e-05
82.48	2.42437e-05
82.5	2.42521e-05
82.52	2.42613e-05
82.54	2.42697e-05
82.56	2.42787e-05
82.58	2.42872e-05
82.6	2.42961e-05
82.62	2.43049e-05
82.64	2.43142e-05
82.66	2.43227e-05
82.68	2.43313e-05
82.7	2.43405e-05
82.72	2.43500e-05
82.74	2.40041e-05
82.76	2.40129e-05
82.78	2.40220e-05
82.8	2.40305e-05
82.82	2.40398e-05
82.84	2.40489e-05
82.86	2.40571e-05
82.88	2.40667e-05
82.9	2.40760e-05
82.92	2.40849e-05
82.94	2.40933e-05
82.96	2.41030e-05
82.98	2.41125e-05
83	2.41217e-05
83.02	2.41302e-05
83.04	2.41401e-05
83.06	2.38001e-05
83.08	2.38096e-05
83.1	2.38187e-05
83.12	2.38284e-05
83.14	2.38371e-05
83.16	2.38467e-05
83.18	2.38561e-05
83.2	2.38651e-05
83.22	2.38754e-05
83.24	2.11920e-05
83.26	2.04993e-05
83.28	1.98065e-05
83.3	1.94625e-05
83.32	1.91196e-05
83.34	1.87769e-05
83.36	1.87838e-05
83.38	1.84402e-05
83.4	1.84473e-05
83.42	1.81037e-05
83.44	1.81105e-05
83.46	1.77667e-05
83.48	1.77733e-05
83.5	1.77800e-05
83.52	1.74365e-05
83.54	1.74427e-05
83.56	1.70994e-05
83.58	1.71058e-05
83.6	1.71118e-05
83.62	1.71187e-05
83.64	1.67750e-05
83.66	1.67805e-05
83.68	1.67873e-05
83.7	1.64436e-05
83.72	1.60996e-05
83.74	1.57502e-05
83.76	1.57557e-05
83.78	1.57616e-05
83.8	1.54167e-05
83.82	1.54231e-05
83.84	1.54279e-05
83.86	1.54336e-05
83.88	1.54393e-05
83.9	1.54449e-05
83.92	1.51004e-05
83.94	1.51058e-05
83.96	1.51110e-05
83.98	1.51164e-05
84	1.51219e-05
84.02	1.47778e-05
84.04	1.47831e-05
84.06	1.47885e-05
84.08	1.47936e-05
84.1	1.47995e-05
84.12	1.48041e-05
84.14	1.48094e-05
84.16	1.44653e-05
84.18	1.44708e-05
84.2	1.44756e-05
84.22	1.44809e-05
84.24	1.44862e-05
84.26	1.44917e-05
84.28	1.44963e-05
84.3	1.45017e-05
84.32	1.41580e-05
84.34	1.41626e-05
84.36	1.41680e-05
84.38	1.41734e-05
84.4	1.41783e-05
84.42	1.38331e-05
84.44	1.38384e-05
84.46	1.38429e-05
84.48	1.34985e-05
84.5	1.35042e-05
84.52	1.35086e-05
84.54	1.35132e-05
84.56	1.35183e-05
84.58	1.35230e-05
84.6	1.35277e-05
84.62	1.35327e-05
84.64	1.35375e-05
84.66	1.35426e-05
84.68	1.31991e-05
84.7	1.32035e-05
84.72	1.32081e-05
84.74	1.32127e-05
84.76	1.32173e-05
84.78	1.28672e-05
84.8	1.28718e-05
84.82	1.28763e-05
84.84	1.28805e-05
84.86	1.28856e-05
84.88	1.25418e-05
84.9	1.25464e-05
84.92	1.25511e-05
84.94	1.25554e-05
84.96	1.25600e-05
84.98	1.25641e-05
85	1.25686e-05
85.02	1.25733e-05
85.04	1.25776e-05
85.06	1.25819e-05
85.08	1.25872e-05
85.1	1.25912e-05
85.12	1.22475e-05
85.14	1.22520e-05
85.16	1.19055e-05
85.18	1.19097e-05
85.2	1.19139e-05
85.22	1.19179e-05
85.24	1.19222e-05
85.26	1.19265e-05
85.28	1.19309e-05
85.3	1.19347e-05
85.32	1.19390e-05
85.34	1.19436e-05
85.36	1.19473e-05
85.38	1.16044e-05
85.4	1.16080e-05
85.42	1.16127e-05
85.44	1.16164e-05
85.46	1.16209e-05
85.48	1.16249e-05
85.5	1.16285e-05
85.52	1.16328e-05
85.54	1.16371e-05
85.56	1.16412e-05
85.58	1.16455e-05
85.6	1.16498e-05
85.62	1.16535e-05
85.64	1.16583e-05
85.66	1.13149e-05
85.68	1.13192e-05
85.7	1.13231e-05
85.72	1.13273e-05
85.74	1.13308e-05
85.76	1.13355e-05
85.78	1.13392e-05
85.8	1.13434e-05
85.82	1.13480e-05
85.84	1.13518e-05
85.86	1.13557e-05
85.88	1.10046e-05
85.9	1.10086e-05
85.92	1.10121e-05
85.94	1.10166e-05
85.96	1.06687e-05
85.98	1.03256e-05
86	1.03294e-05
86.02	1.03327e-05
86.04	1.03363e-05
86.06	1.03399e-05
86.08	1.03437e-05
86.1	1.03471e-05
86.12	1.03509e-05
86.14	1.03544e-05
86.16	1.03582e-05
86.18	1.03620e-05
86.2	1.03653e-05
86.22	1.03688e-05
86.24	1.03728e-05
86.26	1.03764e-05
86.28	1.03803e-05
86.3	1.03837e-05
86.32	1.00410e-05
86.34	1.00447e-05
86.36	1.00474e-05
86.38	1.00511e-05
86.4	1.00552e-05
86.42	1.00585e-05
86.44	1.00620e-05
86.46	1.00658e-05
86.48	1.00690e-05
86.5	1.00730e-05
86.52	1.00764e-05
86.54	1.00800e-05
86.56	1.00838e-05
86.58	1.00876e-05
86.6	1.00906e-05
86.62	1.00944e-05
86.64	1.00982e-05
86.66	1.01017e-05
86.68	1.01052e-05
86.7	9.76314e-06
86.72	9.76628e-06
86.74	9.76980e-06
86.76	9.77383e-06
86.78	9.77715e-06
86.8	9.78030e-06
86.82	9.43168e-06
86.84	9.43563e-06
86.86	9.43834e-06
86.88	9.44213e-06
86.9	9.44532e-06
86.92	9.44893e-06
86.94	9.45223e-06
86.96	9.45542e-06
86.98	9.45870e-06
87	9.46236e-06
87.02	9.46559e-06
87.04	9.11341e-06
87.06	9.11683e-06
87.08	9.11980e-06
87.1	8.77712e-06
87.12	8.78068e-06
87.14	8.78323e-06
87.16	8.78662e-06
87.18	8.78960e-06
87.2	8.79235e-06
87.22	8.79570e-06
87.24	8.79890e-06
87.26	8.80152e-06
87.28	8.80484e-06
87.3	8.80806e-06
87.32	8.81089e-06
87.34	8.81412e-06
87.36	8.81739e-06
87.38	8.82045e-06
87.4	8.82321e-06
87.42	8.82652e-06
87.44	8.82972e-06
87.46	8.83272e-06
87.48	8.83632e-06
87.5	8.83928e-06
87.52	8.84242e-06
87.54	8.84548e-06
87.56	8.50307e-06
87.58	8.50606e-06
87.6	8.50901e-06
87.62	8.51196e-06
87.64	8.51511e-06
87.66	8.51790e-06
87.68	8.52088e-06
87.7	8.52426e-06
87.72	8.17501e-06
87.74	8.17811e-06
87.76	8.18092e-06
87.78	8.18354e-06
87.8	8.18693e-06
87.82	8.18933e-06
87.84	8.19234e-06
87.86	8.19552e-06
87.88	8.19805e-06
87.9	8.20096e-06
87.92	8.20413e-06
87.94	8.20706e-06
87.96	8.21013e-06
87.98	8.21270e-06
88	8.21605e-06
88.02	8.21889e-06
88.04	7.87591e-06
88.06	7.87888e-06
88.08	7.88177e-06
88.1	7.88457e-06
88.12	7.88726e-06
88.14	7.89033e-06
88.16	7.89265e-06
88.18	7.89556e-06
88.2	7.89872e-06
88.22	7.90142e-06
88.24	7.39914e-06
88.26	7.40126e-06
88.28	7.40409e-06
88.3	7.40697e-06
88.32	7.40928e-06
88.34	7.41177e-06
88.36	7.41447e-06
88.38	7.41712e-06
88.4	7.41973e-06
88.42	7.42249e-06
88.44	7.42520e-06
88.46	7.42781e-06
88.48	7.43030e-06
88.5	7.43296e-06
88.52	7.43581e-06
88.54	7.43832e-06
88.56	7.44078e-06
88.58	7.09823e-06
88.6	7.10040e-06
88.62	7.10330e-06
88.64	7.10548e-06
88.66	7.10771e-06
88.68	6.75853e-06
88.7	6.76069e-06
88.72	6.76313e-06
88.74	6.76554e-06
88.76	6.76768e-06
88.78	6.77031e-06
88.8	6.77234e-06
88.82	6.77485e-06
88.84	6.77708e-06
88.86	6.77929e-06
88.88	6.78204e-06
88.9	6.78435e-06
88.92	6.78649e-06
88.94	6.78893e-06
88.96	6.79148e-06
88.98	6.79374e-06
89	6.79656e-06
89.02	6.79841e-06
89.04	6.80117e-06
89.06	6.80344e-06
89.08	6.80608e-06
89.1	6.80823e-06
89.12	6.81059e-06
89.14	6.46774e-06
89.16	6.46983e-06
89.18	6.47220e-06
89.2	6.47431e-06
89.22	6.47646e-06
89.24	6.47908e-06
89.26	6.48109e-06
89.28	6.48358e-06
89.3	6.48574e-06
89.32	6.48816e-06
89.34	6.49022e-06
89.36	6.49254e-06
89.38	6.49489e-06
89.4	6.49725e-06
89.42	6.49912e-06
89.44	6.50197e-06
89.46	6.50377e-06
89.48	6.50631e-06
89.5	6.50853e-06
89.52	6.51112e-06
89.54	6.51361e-06
89.56	6.51586e-06
89.58	6.51838e-06
89.6	6.52049e-06
89.62	6.52294e-06
89.64	6.52506e-06
89.66	6.52751e-06
89.68	6.52982e-06
89.7	6.17993e-06
89.72	6.18221e-06
89.74	6.18450e-06
89.76	5.84110e-06
89.78	5.84323e-06
89.8	5.84517e-06
89.82	5.84719e-06
89.84	5.84929e-06
89.86	5.85153e-06
89.88	5.85328e-06
89.9	5.85548e-06
89.92	5.85774e-06
89.94	5.85967e-06
89.96	5.86185e-06
89.98	5.86358e-06
90	5.86573e-06
90.02	5.86768e-06
90.04	5.86975e-06
90.06	5.87195e-06
90.08	5.87395e-06
90.1	5.87625e-06
90.12	5.87817e-06
90.14	5.88009e-06
90.16	5.88233e-06
90.18	5.88438e-06
90.2	5.88644e-06
90.22	5.88839e-06
90.24	5.89078e-06
90.26	5.89281e-06
90.28	5.89508e-06
90.3	5.89675e-06
90.32	5.89923e-06
90.34	5.90100e-06
90.36	5.90317e-06
90.38	5.90549e-06
90.4	5.90755e-06
90.42	5.56431e-06
90.44	5.56615e-06
90.46	5.56819e-06
90.48	5.57030e-06
90.5	5.57208e-06
90.52	5.57401e-06
90.54	5.57578e-06
90.56	5.57791e-06
90.58	5.57984e-06
90.6	5.58193e-06
90.62	5.58409e-06
90.64	5.58608e-06
90.66	5.58806e-06
90.68	5.59004e-06
90.7	5.59221e-06
90.72	5.59459e-06
90.74	5.59630e-06
90.76	5.24599e-06
90.78	5.24793e-06
90.8	5.24946e-06
90.82	5.25172e-06
90.84	5.25325e-06
90.86	5.25548e-06
90.88	5.25715e-06
90.9	5.25891e-06
90.92	5.26097e-06
90.94	5.26287e-06
90.96	5.26467e-06
90.98	5.26666e-06
91	5.26848e-06
91.02	5.27029e-06
91.04	5.27211e-06
91.06	5.27432e-06
91.08	5.27611e-06
91.1	5.27789e-06
91.12	4.93359e-06
91.14	4.93541e-06
91.16	4.93721e-06
91.18	4.93855e-06
91.2	4.94069e-06
91.22	4.94233e-06
91.24	4.94411e-06
91.26	4.94566e-06
91.28	4.94736e-06
91.3	4.94933e-06
91.32	4.95080e-06
91.34	4.95274e-06
91.36	4.95470e-06
91.38	4.95635e-06
91.4	4.95832e-06
91.42	4.95975e-06
91.44	4.96166e-06
91.46	4.96331e-06
91.48	4.96534e-06
91.5	4.96713e-06
91.52	4.96897e-06
91.54	4.97074e-06
91.56	4.97244e-06
91.58	4.97431e-06
91.6	4.97616e-06
91.62	4.97774e-06
91.64	4.97980e-06
91.66	4.98167e-06
91.68	4.98350e-06
91.7	4.98541e-06
91.72	4.98708e-06
91.74	4.98875e-06
91.76	4.99084e-06
91.78	4.99262e-06
91.8	4.99463e-06
91.82	4.99626e-06
91.84	4.99844e-06
91.86	5.00020e-06
91.88	4.30310e-06
91.9	4.30430e-06
91.92	4.30575e-06
91.94	4.30727e-06
91.96	4.30874e-06
91.98	4.31042e-06
92	4.31175e-06
92.02	4.31352e-06
92.04	4.31482e-06
92.06	4.31661e-06
92.08	4.31785e-06
92.1	4.31945e-06
92.12	4.32095e-06
92.14	4.32293e-06
92.16	4.32420e-06
92.18	4.32566e-06
92.2	4.32713e-06
92.22	4.32876e-06
92.24	4.33018e-06
92.26	4.33170e-06
92.28	4.33363e-06
92.3	4.33507e-06
92.32	4.33659e-06
92.34	4.33810e-06
92.36	4.33971e-06
92.38	4.34090e-06
92.4	4.34293e-06
92.42	4.34424e-06
92.44	4.34616e-06
92.46	4.34758e-06
92.48	4.34900e-06
92.5	4.35079e-06
92.52	4.35261e-06
92.54	4.35402e-06
92.56	4.35568e-06
92.58	4.35735e-06
92.6	4.35878e-06
92.62	4.36043e-06
92.64	4.36224e-06
92.66	4.36356e-06
92.68	4.01813e-06
92.7	4.01937e-06
92.72	4.02110e-06
92.74	4.02228e-06
92.76	4.02400e-06
92.78	4.02527e-06
